,Volatility,Delta1,Delta2,Delta3,Current_price
40,0.03319293322063805,-0.03366583541147127,-0.033832140533506805,-0.0075290896646132395,14.5
41,0.027253729815933932,-0.033832140533506805,-0.0075290896646132395,0.0035561877667140067,14.11
42,0.03337046058613399,-0.0075290896646132395,0.0035561877667140067,0.04962962962962963,14.17
43,0.02690144252747115,0.0035561877667140067,0.04962962962962963,-0.05473684210526311,13.47
44,0.023588399004939524,0.04962962962962963,-0.05473684210526311,0.04449472096530919,13.85
45,0.16540577741718213,-0.05473684210526311,0.04449472096530919,0.325035561877667,18.63
46,0.16662630420195745,0.04449472096530919,0.325035561877667,0.018837459634015147,18.93
47,0.08978883084910409,0.325035561877667,0.018837459634015147,-0.12446351931330474,16.32
48,0.05965028585448662,0.018837459634015147,-0.12446351931330474,0.03983833718244811,18.01
49,0.030872145849267268,-0.12446351931330474,0.03983833718244811,-0.02830188679245272,17.51
50,0.0357763971402416,0.03983833718244811,-0.02830188679245272,-0.10364145658263313,16.0
51,0.04228176764083746,-0.02830188679245272,-0.10364145658263313,-0.022329511164755643,16.2
52,0.06189244505831595,-0.10364145658263313,-0.022329511164755643,-0.08526645768025075,14.59
53,0.06252572362776143,-0.022329511164755643,-0.08526645768025075,0.0284920083391244,14.8
54,0.03576698387226502,-0.08526645768025075,0.0284920083391244,-0.01809651474530828,14.65
55,0.027917017938891328,0.0284920083391244,-0.01809651474530828,-0.02021563342318064,14.54
56,0.07049627847875299,-0.01809651474530828,-0.02021563342318064,-0.24965986394557824,11.03
57,0.14667905022686567,-0.02021563342318064,-0.24965986394557824,0.0036463081130354734,11.01
58,0.1303768494128239,-0.24965986394557824,0.0036463081130354734,-0.039055404178019955,10.58
59,0.01596872679025703,0.0036463081130354734,-0.039055404178019955,0.007568590350047311,10.65
60,0.021727926073567945,-0.039055404178019955,0.007568590350047311,0.07452830188679255,11.39
61,0.08146967582794178,0.007568590350047311,0.07452830188679255,0.09458297506448836,12.73
62,0.09316194013742703,0.07452830188679255,0.09458297506448836,0.060397553516819504,13.87
63,0.04712654926043541,0.09458297506448836,0.060397553516819504,-0.05563480741797428,13.24
64,0.02869540673654291,0.060397553516819504,-0.05563480741797428,0.015151515151515233,13.4
65,0.026482010825336157,-0.05563480741797428,0.015151515151515233,0.033613445378151224,13.53
66,0.017118846391896377,0.015151515151515233,0.033613445378151224,-0.021245421245421312,13.36
67,0.013371180855013433,0.033613445378151224,-0.021245421245421312,0.015302218821729096,13.27
68,0.014937304243480899,-0.021245421245421312,0.015302218821729096,-0.04182225541448846,12.83
69,0.030587400762122494,0.015302218821729096,-0.04182225541448846,0.037489812550937314,12.73
70,0.03297554999485489,-0.04182225541448846,0.037489812550937314,-0.05670498084291189,12.31
71,0.025974136850369922,0.037489812550937314,-0.05670498084291189,-0.05409705648369131,11.89
72,0.04310502952276887,-0.05670498084291189,-0.05409705648369131,-0.008525149190110796,11.63
73,0.04053575627152631,-0.05409705648369131,-0.008525149190110796,-0.07705334462320068,10.9
74,0.06394127121235998,-0.008525149190110796,-0.07705334462320068,-0.08026440037771479,9.74
75,0.08094770893269464,-0.07705334462320068,-0.08026440037771479,-0.07178968655207288,9.18
76,0.04756885580342375,-0.08026440037771479,-0.07178968655207288,-0.019715224534501804,8.95
77,0.03825783532922686,-0.07178968655207288,-0.019715224534501804,-0.07624309392265206,8.36
78,0.06549543749408737,-0.019715224534501804,-0.07624309392265206,-0.08557457212713929,7.48
79,0.0968909836986786,-0.07624309392265206,-0.08557457212713929,0.0571428571428572,7.4
80,0.06865207320118505,-0.08557457212713929,0.0571428571428572,-0.05655172413793105,6.84
81,0.05151469389762143,0.0571428571428572,-0.05655172413793105,-0.1217008797653959,5.99
82,0.04828924440971163,-0.05655172413793105,-0.1217008797653959,0.07309486780715407,6.9
83,0.04892284852040886,-0.1217008797653959,0.07309486780715407,-0.06205923836389274,6.65
84,0.04511783705731159,0.07309486780715407,-0.06205923836389274,-0.09836065573770494,6.05
85,0.051620756837466676,-0.06205923836389274,-0.09836065573770494,0.050903119868637194,6.4
86,0.03172919061685659,-0.09836065573770494,0.050903119868637194,-0.046082949308755734,6.21
